timestamp,open,high,low,close,volume
2019-07-21,10529.0,10655.0,10330.0,10594.5,93.89585
2019-07-22,10594.5,10688.5,10078.0,10323.5,1052.05
2019-07-23,10324.0,10330.5,9806.0,9843.5,48692.3151
2019-07-24,9840.5,9919.5,9515.5,9770.5,3.8693
2019-07-25,9770.5,10187.5,9740.0,9882.5,1901.6497
2019-07-26,9882.5,9919.0,9658.5,9843.5,1100.7072
2019-07-27,9843.5,10293.5,9293.0,9471.5,13043.67935
2019-07-28,9471.5,9590.5,9112.0,9531.5,18125.87385
2019-07-29,9530.5,9717.0,9373.5,9496.0,7831144.72435
2019-07-30,9496.0,9759.5,9385.0,9586.5,11686343.0808
2019-07-31,9586.5,10124.0,9570.0,10094.0,27172637.6421
2019-08-01,10094.0,10489.5,9880.5,10408.5,12613831.0871
2019-08-02,10408.5,10668.5,10334.0,10532.0,2589281.266
2019-08-03,10532.0,10921.0,10513.5,10821.0,2164560.1071
2019-08-04,10821.0,11088.5,10582.5,10979.0,1986631.3888
2019-08-05,10980.0,11959.0,10980.0,11808.0,3449605.22165
2019-08-06,11808.0,12319.0,11208.0,11465.5,6753613.9815
2019-08-07,11465.5,12146.0,11384.0,11972.5,3228327.356
2019-08-08,11972.5,12066.5,11467.0,11985.0,3314324.8357
2019-08-09,11985.0,12036.0,11658.5,11866.5,2085687.6346
2019-08-10,11866.5,11983.0,11192.0,11278.5,1471860.8525
2019-08-11,11278.5,11584.0,11097.0,11538.0,1916731.33595
2019-08-12,11538.0,11557.5,11226.5,11391.0,1284083.7866
2019-08-13,11391.0,11443.0,10748.0,10860.5,1018656.62305
2019-08-14,10860.5,10862.5,9904.5,10022.5,2307936.01975
2019-08-15,10017.5,10446.5,9482.5,10297.5,1022801.2689
2019-08-16,10297.5,10542.5,9752.5,10358.0,2434574.932
2019-08-17,10358.0,10474.5,9990.5,10218.0,1971387.1034
2019-08-18,10218.0,10510.0,10073.0,10318.5,992843.91125
2019-08-19,10318.5,10937.0,10273.0,10924.5,1833660.0072
2019-08-20,10925.5,10955.5,10570.5,10766.0,1243384.16135
2019-08-21,10763.5,10804.0,9853.0,10128.5,1836993.5187
2019-08-22,10127.5,10235.5,9759.0,10112.5,6040662.7432
2019-08-23,10111.5,10466.5,10044.0,10413.0,14467583.58485
2019-08-24,10413.0,10434.5,9891.5,10148.0,960599.83155
2019-08-25,10148.0,10360.0,9911.5,10140.5,1808987.14695
2019-08-26,10138.0,10660.5,10138.0,10363.5,1074158.9419
2019-08-27,10363.5,10379.0,10034.0,10176.0,886634.89615
2019-08-28,10176.0,10281.5,9573.5,9718.5,1651320.4844
2019-08-29,9718.5,9718.5,9326.0,9493.5,953680.4755
2019-08-30,9493.5,9698.0,9359.5,9582.5,1103986.689
2019-08-31,9582.5,9696.5,9452.0,9603.5,134444.43485
2019-09-01,9603.5,9836.5,9546.0,9773.0,113980.43985
2019-09-02,9773.0,10473.5,9755.0,10386.5,942537.9292
2019-09-03,10386.5,10777.0,10294.0,10635.0,2197595.32515
2019-09-04,10635.0,10824.5,10386.5,10583.5,1768738.25775
2019-09-05,10583.5,10662.5,10471.0,10579.5,2233213.0592
2019-09-06,10579.5,10944.5,10208.0,10316.0,1125113.39855
2019-09-07,10316.0,10577.5,10312.5,10487.5,268857.52665
2019-09-08,10487.5,10596.5,10248.5,10409.5,273255.79445
2019-09-09,10409.5,10534.5,10085.0,10308.0,740474.5399
2019-09-10,10308.0,10390.5,9938.5,10099.0,962500.2826
2019-09-11,10103.5,10280.0,9869.0,10161.0,1732057.53125
2019-09-12,10161.0,10466.5,10042.0,10432.0,1838246.8771
2019-09-13,10432.0,10457.5,10169.0,10370.0,2088578.9443
2019-09-14,10370.0,10453.5,10238.0,10358.5,1663790.94335
2019-09-15,10358.5,10378.5,10269.0,10304.5,841305.8328
2019-09-16,10304.5,10374.0,10087.0,10269.0,1652653.99985
2019-09-17,10269.0,10276.5,10131.0,10187.0,1826244.57015
2019-09-18,10187.0,10257.5,10101.0,10154.0,723597.1819
2019-09-19,10154.0,10356.5,9617.0,10268.5,1919401.4374
2019-09-20,10268.5,10306.5,10060.5,10159.0,5300180.50655
2019-09-21,10159.0,10160.5,9919.0,9973.5,763752.57065
2019-09-22,9973.5,10080.0,9850.0,10030.5,12832059.2467
2019-09-23,10031.5,10047.0,9617.0,9689.5,2845281.5267
2019-09-24,9689.5,9774.5,8073.5,8532.5,5643008.08655
2019-09-25,8530.5,8742.5,8241.0,8426.5,3180475.70785
2019-09-26,8426.0,8459.5,7749.0,8067.0,2181038.6481
2019-09-27,8067.0,8289.5,7869.5,8194.5,436615.08265
2019-09-28,8194.5,8335.0,8023.5,8218.5,556108.09625
2019-09-29,8218.5,8241.0,7908.0,8056.5,367449.3363
2019-09-30,8056.5,8348.5,7713.0,8302.0,2870988.27475
2019-10-01,8302.0,8527.5,8199.5,8324.0,1889468.26145
2019-10-02,8324.0,8390.0,8180.5,8383.5,1349196.199
2019-10-03,8383.5,8412.5,8083.5,8247.5,1471752.3093
2019-10-04,8247.5,8250.5,8013.0,8160.0,676164.6105
2019-10-05,8160.0,8201.5,8024.5,8147.0,894435.6509
2019-10-06,8147.0,8169.0,7796.5,7862.5,2565469.43555
2019-10-07,7862.5,8305.0,7772.0,8205.0,2549586.80985
2019-10-08,8205.5,8339.0,8103.0,8174.5,429806.39695
2019-10-09,8175.0,8694.5,8112.5,8585.5,7328756.34405
2019-10-10,8585.5,8649.5,8448.0,8587.5,4353758.382
2019-10-11,8587.5,8804.0,8232.5,8263.5,3509350.57505
2019-10-12,8263.5,8406.0,8255.0,8305.5,259542.3097
2019-10-13,8305.5,8463.5,8161.0,8282.5,1066897.52175
2019-10-14,8282.5,8393.0,8218.0,8354.5,1536262.59455
2019-10-15,8354.5,8415.5,8045.0,8162.5,2288949.7713
2019-10-16,8162.5,8174.0,7914.0,7993.5,692578.8464
2019-10-17,7995.0,8125.5,7936.0,8072.5,1276772.77835
2019-10-18,8072.5,8117.0,7820.5,7952.0,840901.0583
2019-10-19,7952.0,8095.5,7882.5,7962.5,1238491.4692
2019-10-20,7960.5,8309.0,7876.5,8234.0,1985323.35065
2019-10-21,8234.0,8337.0,8155.0,8210.5,814916.61385
2019-10-22,8207.5,8309.0,8002.5,8025.0,4587822.04545
2019-10-23,8024.5,8049.0,7287.0,7470.5,17090108.9203
2019-10-24,7470.0,7511.0,7354.5,7426.0,2288597.133
2019-10-25,7426.0,8715.5,7398.5,8666.5,12874196.69035
2019-10-26,8667.0,9909.5,8646.5,9259.5,4162183.75285
2019-10-27,9260.0,9817.5,9110.0,9553.5,4072214.13815
2019-10-28,9553.0,9940.5,9200.0,9220.5,12953390.91645
2019-10-29,9223.0,9564.5,9106.5,9435.5,15323487.82635
2019-10-30,9435.5,9435.5,8996.5,9168.5,11858382.10535
2019-10-31,9168.5,9431.0,8950.0,9152.5,9832315.5275
2019-11-01,9152.5,9300.5,9053.5,9250.5,6139198.36705
2019-11-02,9250.5,9386.0,9204.0,9300.5,2409110.6458
2019-11-03,9300.5,9376.0,9065.0,9196.0,848307.2757
2019-11-04,9196.0,9580.0,9121.5,9407.5,1999107.90295
2019-11-05,9408.0,9479.0,9178.0,9313.0,2512576.3108
2019-11-06,9310.0,9448.5,9241.5,9335.0,2484380.59
2019-11-07,9336.0,9365.0,9089.0,9202.0,767971.779
2019-11-08,9202.0,9245.0,8648.5,8759.0,1154365.42225
2019-11-09,8759.0,8873.5,8717.5,8805.5,341365.1124
2019-11-10,8805.5,9469.0,8749.0,9028.5,1071666.1692
2019-11-11,9028.5,9064.5,8587.0,8713.0,929528.85415
2019-11-12,8713.0,10000.0,8553.5,8812.0,1086449.01855
2019-11-13,8816.5,8830.5,8699.5,8761.5,1872673.9528
2019-11-14,8761.5,8786.0,8551.5,8628.0,564570.196
2019-11-15,8628.0,8777.5,8368.0,8452.0,1788519.3541
2019-11-16,8452.0,8527.0,8417.5,8480.0,444896.9348
2019-11-17,8480.0,8629.5,8367.5,8499.5,1259737.3753
2019-11-18,8497.5,8497.5,8023.0,8173.0,833862.5227
2019-11-19,8173.0,8200.0,7978.0,8124.0,2628948.18945
2019-11-20,8126.0,8213.5,8036.0,8082.5,2028781.09435
2019-11-21,8082.5,8113.5,7390.0,7616.5,5638297.93455
2019-11-22,7616.5,7732.5,6770.5,7277.5,23173766.9257
2019-11-23,7277.5,7350.5,7102.0,7322.0,1328300.23255
2019-11-24,7322.0,7340.0,6866.0,6902.5,1697998.0234
2019-11-25,6902.5,7375.0,6525.0,7124.5,5413068.63715
2019-11-26,7124.5,7334.0,7020.0,7163.5,1679057.93585
2019-11-27,7163.5,7674.5,6853.0,7525.5,2899815.3906
2019-11-28,7526.0,7653.0,7373.0,7430.5,3039129.9249
2019-11-29,7430.5,7863.0,7417.0,7757.5,2677196.20165
2019-11-30,7758.0,7819.0,7454.5,7551.0,796454.8804
2019-12-01,7550.0,7550.0,7235.5,7398.0,618873.38625
2019-12-02,7398.5,7422.5,7153.0,7301.5,1497593.46845
2019-12-03,7300.5,7406.5,7243.0,7296.5,975466.56785
2019-12-04,7297.0,7765.5,7085.5,7195.0,6169101.402
2019-12-05,7199.5,7484.0,7154.5,7391.5,5330105.82775
2019-12-06,7391.0,7597.0,7309.5,7542.0,3414933.7723
2019-12-07,7542.5,7636.5,7485.5,7501.5,2231864.7455
2019-12-08,7501.5,7572.0,7386.5,7522.5,1648434.722
2019-12-09,7522.5,7644.0,7283.0,7330.5,817790.007975
2019-12-10,7330.5,7380.5,7154.5,7219.0,763681.96525
2019-12-11,7218.5,7265.0,7132.0,7200.5,2254471.83645
2019-12-12,7200.5,7284.0,7082.5,7187.5,2355168.28645
2019-12-13,7187.5,7299.5,7184.0,7250.0,4778530.06525
2019-12-14,7250.5,7266.0,7006.0,7064.0,784643.0364
2019-12-15,7064.0,7201.0,7005.5,7112.0,398890.01785
2019-12-16,7112.0,7132.5,6815.0,6877.0,1699687.47325
2019-12-17,6877.0,6931.5,6558.5,6616.0,2117756.95615
2019-12-18,6616.0,7454.5,6432.5,7284.0,7010188.0306
2019-12-19,7285.5,7367.5,7049.0,7151.0,1622913.895
2019-12-20,7151.0,7220.0,7079.0,7187.5,1191662.9796
2019-12-21,7187.5,7188.0,7116.0,7143.0,238835.8133
2019-12-22,7143.0,7518.0,7126.5,7512.0,973105.76945
2019-12-23,7514.5,7689.0,7261.0,7312.0,2491130.03285
2019-12-24,7312.0,7425.5,7157.5,7253.0,693856.3258
2019-12-25,7252.5,7262.5,7115.5,7190.0,3583686.8071
2019-12-26,7190.0,7424.5,7140.0,7190.0,1996807.03745
2019-12-27,7190.0,7248.0,7061.5,7244.5,2037322.9597
2019-12-28,7244.5,7343.0,7231.5,7298.5,1323752.4381
2019-12-29,7298.5,7516.5,7274.5,7380.0,1265847.198
2019-12-30,7378.0,7378.0,7197.5,7218.0,6213636.34965
2019-12-31,7218.0,7294.5,7113.5,7164.5,578801.63625
2020-01-01,7164.5,7229.0,7147.0,7171.5,873910.06175
2020-01-02,7171.0,7178.0,6903.5,6941.0,7434329.0294
2020-01-03,6941.0,7397.5,6850.0,7335.5,2841165.52145
2020-01-04,7338.0,7395.5,7263.5,7347.0,610618.0974
2020-01-05,7347.0,7490.5,7311.5,7350.0,1037716.33465
2020-01-06,7350.0,7806.0,7341.0,7764.0,6562895.412
2020-01-07,7764.0,8213.5,7732.0,8156.5,4015592.9053
2020-01-08,8159.5,8463.5,7871.0,8044.5,9240189.95435
2020-01-09,8046.5,8047.0,7752.0,7815.0,3609452.3832
2020-01-10,7815.5,8192.0,7673.5,8192.0,8458833.58465
2020-01-11,8198.0,8285.5,8004.5,8022.0,4976746.90835
2020-01-12,8017.5,8191.0,7963.0,8178.0,5263340.35415
2020-01-13,8178.0,8188.5,8042.5,8108.5,9503455.28225
2020-01-14,8109.5,8894.0,8104.0,8818.0,12600751.0795
2020-01-15,8811.5,8898.5,8503.0,8811.0,14406113.551
2020-01-16,8813.5,8848.0,8582.0,8714.0,6631605.2481
2020-01-17,8718.5,9011.5,8665.0,8900.0,8758310.9915
2020-01-18,8900.0,8980.0,8805.0,8910.5,3229953.98395
2020-01-19,8909.5,9187.5,8479.5,8699.5,11305297.2894
2020-01-20,8699.5,8735.5,8510.5,8629.5,3315895.67865
2020-01-21,8629.5,8772.5,8469.0,8723.5,4899100.25985
2020-01-22,8724.5,8796.0,8573.5,8660.0,4625659.68265
2020-01-23,8660.0,8666.5,8283.5,8387.0,3485103.6891
2020-01-24,8387.0,8511.0,8223.5,8429.5,2393184.03185
2020-01-25,8429.5,8433.0,8256.5,8327.5,1004552.501
2020-01-26,8326.5,8595.5,8286.0,8595.5,2739107.66705
2020-01-27,8595.5,8988.0,8564.5,8895.5,5018891.82785
2020-01-28,8895.5,9417.0,8887.0,9386.0,15757536.86895
2020-01-29,9384.5,9428.5,9222.5,9283.0,10554065.4746
2020-01-30,9284.5,9571.0,9184.0,9507.5,7370006.6343
2020-01-31,9506.0,9521.5,9188.0,9338.5,4394664.3502
2020-02-01,9338.5,9457.0,9287.5,9383.0,2330971.17545
2020-02-02,9383.0,9483.0,9120.5,9320.5,7174859.78125
2020-02-03,9323.5,9617.5,9217.5,9280.5,3797972.93795
2020-02-04,9280.5,9350.0,9074.5,9164.5,5506866.10295
2020-02-05,9164.5,9765.0,9150.0,9615.0,7710031.6736
2020-02-06,9613.5,9861.5,9515.5,9759.5,5631248.10585
2020-02-07,9759.5,9875.0,9712.5,9810.5,5673938.4664
2020-02-08,9810.5,9948.0,9660.0,9911.5,2842237.58375
2020-02-09,9911.5,10183.0,9892.0,10165.0,3964315.7992
2020-02-10,10165.0,10199.0,9660.0,9851.0,7453586.34395
2020-02-11,9851.0,10375.0,9712.5,10270.5,11668305.00835
2020-02-12,10270.5,10489.0,10245.5,10350.0,8700477.6976
2020-02-13,10350.0,10557.5,10076.0,10235.0,7235881.8259
2020-02-14,10236.0,10393.5,10093.0,10367.5,4783427.01315
2020-02-15,10367.5,10401.5,9788.0,9909.0,7388572.04275
2020-02-16,9909.0,10052.0,9635.5,9929.5,7024265.9371
2020-02-17,9926.5,9974.0,9464.5,9704.5,13971436.4148
2020-02-18,9706.5,10286.0,9604.5,10187.5,7672608.63975
2020-02-19,10190.5,10305.5,9313.0,9599.5,7622317.42335
2020-02-20,9595.0,9700.5,9359.5,9606.0,5811385.48665
2020-02-21,9606.0,9772.5,9535.0,9694.0,3772751.5044
2020-02-22,9694.0,9720.5,9571.5,9665.5,2433791.17625
2020-02-23,9665.5,10029.5,9665.0,9971.0,3032483.0159
2020-02-24,9970.0,10028.0,9482.0,9659.5,5879430.9969
2020-02-25,9659.5,9681.0,9242.5,9305.5,3347038.0531
2020-02-26,9305.0,9369.0,8609.0,8779.5,10530961.8266
2020-02-27,8782.0,8973.0,8520.0,8817.0,7582539.11735
2020-02-28,8818.0,8901.5,8426.0,8705.0,5203645.71435
2020-02-29,8702.5,8800.5,8522.5,8528.0,4770766.16505
2020-03-01,8526.0,8758.5,8411.0,8522.5,5066924.33655
2020-03-02,8522.5,8971.0,8490.0,8919.5,3730751.5978
2020-03-03,8921.5,8925.5,8622.0,8757.0,4684641.83185
2020-03-04,8757.0,8852.0,8670.0,8758.5,2021198.7741
2020-03-05,8759.0,9173.5,8758.5,9071.0,5244278.8946
2020-03-06,9070.0,9180.0,8991.5,9157.0,2205349.245
2020-03-07,9157.0,9219.5,8836.5,8897.0,2560550.6682
2020-03-08,8897.0,8897.0,8003.5,8039.0,12679245.20315
2020-03-09,8039.0,8195.0,7634.0,7931.5,15520308.08625
2020-03-10,7931.5,8154.0,7736.0,7893.0,7451916.7769
2020-03-11,7893.0,7988.0,7589.5,7941.5,4915419.76825
2020-03-12,7941.5,7969.5,4519.0,4863.0,46606207.1789
2020-03-13,4857.0,5999.5,3900.0,5639.0,24099408.39605
2020-03-14,5648.5,5671.5,5053.0,5164.0,12667743.96805
2020-03-15,5164.0,5971.0,5092.5,5349.5,22684002.26625
2020-03-16,5348.5,5352.0,4426.5,5035.0,24958470.87585
2020-03-17,5039.0,5566.5,4934.5,5333.5,7799754.67695
2020-03-18,5330.5,5457.0,5016.5,5416.0,9356506.4586
2020-03-19,5414.0,6428.0,5268.0,6182.0,12886657.75305
2020-03-20,6182.0,6948.5,5657.0,6211.0,18453219.38385
2020-03-21,6211.5,6466.0,5870.0,6195.5,16104089.1996
2020-03-22,6195.5,6422.5,5740.0,5814.0,8600746.07565
2020-03-23,5814.0,6680.0,5682.5,6498.0,12065489.62425
2020-03-24,6489.5,6867.5,6402.0,6767.5,6717088.9941
2020-03-25,6767.0,6989.5,6473.5,6688.0,15129253.63315
2020-03-26,6690.0,6799.0,6520.0,6757.5,8069728.93735
2020-03-27,6760.5,6875.5,6271.5,6371.0,8646447.0998
2020-03-28,6369.5,6369.5,6011.0,6253.0,10452183.29885
2020-03-29,6250.5,6278.5,5869.0,5877.5,4144749.96765
2020-03-30,5877.5,6626.0,5858.0,6406.5,8246897.7332
2020-03-31,6407.5,6529.0,6337.0,6425.0,2808932.2416
2020-04-01,6424.5,6700.0,6160.0,6665.0,6307100.4412
2020-04-02,6666.0,7273.0,6569.0,6799.5,22684392.23425
2020-04-03,6799.5,7051.5,6612.0,6739.5,8144948.49155
2020-04-04,6738.5,7014.5,6655.0,6874.5,2313720.2993
2020-04-05,6874.5,6912.5,6675.0,6781.5,2239277.5761
2020-04-06,6781.5,7371.0,6771.0,7342.0,8193159.782
2020-04-07,7341.5,7470.0,7078.0,7199.5,8571397.6135
2020-04-08,7200.0,7428.0,7152.5,7369.0,7902762.4362
2020-04-09,7369.0,7377.0,7110.5,7292.0,12110625.5055
2020-04-10,7292.0,7302.0,6748.5,6871.0,11183499.21715
2020-04-11,6871.0,6953.5,6769.5,6889.5,2169986.19975
2020-04-12,6890.0,7205.0,6789.5,6910.5,2056288.20325
2020-04-13,6910.5,6911.0,6580.5,6858.0,5182573.69955
2020-04-14,6858.0,6992.5,6771.5,6873.5,6149550.21445
2020-04-15,6873.5,6941.0,6609.0,6622.5,4543604.1696
2020-04-16,6622.5,7223.0,6474.5,7113.0,7692894.9033
2020-04-17,7113.5,7154.5,6999.5,7035.0,2865286.93055
2020-04-18,7034.5,7308.5,7022.0,7260.5,6842496.447
2020-04-19,7260.5,7276.5,7066.0,7130.0,4821872.2363
2020-04-20,7130.0,7240.5,6760.0,6837.5,3867090.4338
2020-04-21,6837.5,6962.0,6774.0,6852.5,9136739.1295
2020-04-22,6852.5,7167.0,6825.0,7135.5,3791409.03445
2020-04-23,7135.5,7790.5,7034.0,7488.0,14249070.23085
2020-04-24,7487.0,7614.5,7397.5,7509.5,10550280.09455
2020-04-25,7509.5,7717.5,7438.5,7550.0,8764760.976
2020-04-26,7550.0,7714.5,7483.5,7705.0,11751071.443
2020-04-27,7705.0,7810.0,7635.0,7794.0,14670212.0386
2020-04-28,7794.0,7798.5,7665.5,7755.0,6718895.6328
2020-04-29,7755.0,8978.0,7728.5,8788.5,27094983.94225
2020-04-30,8788.5,9468.0,8402.0,8622.5,47578309.23235
2020-05-01,8622.5,9070.0,8620.0,8833.5,27454971.4782
2020-05-02,8833.5,9023.5,8763.5,8981.0,19026669.9034
2020-05-03,8981.0,9203.5,8730.0,8905.5,42753905.59005
2020-05-04,8905.5,8971.0,8536.0,8889.0,15645068.451
2020-05-05,8889.0,9123.0,8762.5,9030.0,21773001.20685
2020-05-06,9030.0,9420.0,8922.5,9155.5,24674809.56015
2020-05-07,9155.5,10076.5,9037.0,10004.5,46112698.4087
2020-05-08,10003.5,10050.5,9729.5,9810.0,25815286.90085
2020-05-09,9813.5,9918.5,9517.0,9535.5,14877882.01585
2020-05-10,9535.5,9564.5,8111.0,8729.0,77905628.35965
2020-05-11,8729.0,9173.0,8199.0,8578.5,26761640.4026
2020-05-12,8578.5,8980.5,8540.0,8823.0,9923299.7001
2020-05-13,8823.0,9416.0,8807.0,9326.0,5806637.35325
2020-05-14,9326.0,9945.0,9267.0,9795.5,14654839.90385
2020-05-15,9795.5,9854.0,9107.0,9304.5,12203986.6988
2020-05-16,9304.5,9584.5,9213.5,9385.0,5909032.5357
2020-05-17,9385.0,9894.0,9327.5,9673.0,5074718.34595
2020-05-18,9673.0,9955.0,9407.0,9731.0,7691256.0189
2020-05-19,9731.0,9898.0,9457.5,9782.5,4479073.9235
2020-05-20,9783.0,9834.5,9293.0,9511.5,6058743.34895
2020-05-21,9511.5,9566.5,8801.0,9060.0,3500568.65495
2020-05-22,9060.0,9271.0,8930.5,9165.0,3192432.06565
2020-05-23,9165.0,9314.0,9094.0,9174.0,1623404.89925
2020-05-24,9174.0,9305.0,8682.5,8717.0,3239192.63595
2020-05-25,8717.0,8979.0,8633.0,8900.5,3928445.9074
2020-05-26,8900.5,9015.5,8695.0,8843.0,4699260.1963
2020-05-27,8843.0,9229.5,8811.5,9205.0,4296417.3011
2020-05-28,9205.0,9623.0,9115.0,9580.0,6358848.01065
2020-05-29,9580.0,9607.0,9334.0,9424.0,6834852.85505
2020-05-30,9424.0,9748.0,9335.5,9702.5,7637376.88805
2020-05-31,9702.5,9709.5,9389.0,9447.5,7285222.3734
2020-06-01,9447.5,10425.5,9415.0,10205.0,12969711.3324
2020-06-02,10205.0,10230.5,9280.5,9522.5,18782460.06105
2020-06-03,9522.5,9691.5,9395.0,9666.5,3350747.2515
2020-06-04,9666.5,9890.0,9451.0,9791.5,7258366.8948
2020-06-05,9791.5,9859.5,9588.0,9617.0,5813394.3175
2020-06-06,9617.0,9733.5,9530.0,9665.5,1836559.181
2020-06-07,9665.5,9820.0,9376.0,9753.5,4816235.56095
2020-06-08,9753.5,9819.5,9634.0,9784.5,2840494.71785
2020-06-09,9784.5,9890.0,9565.0,9777.5,4010500.19575
2020-06-10,9779.5,10011.0,9660.0,9896.0,4750779.80965
2020-06-11,9896.0,9979.0,9060.0,9270.0,8417645.62645
2020-06-12,9270.5,9553.0,9232.0,9463.5,5113325.4735
2020-06-13,9463.5,9499.5,9350.5,9476.0,1598446.8945
2020-06-14,9476.0,9485.5,9240.0,9334.5,2544040.2018
2020-06-15,9334.5,9500.5,8896.5,9429.5,9366776.9117
2020-06-16,9429.5,9591.5,9381.0,9527.5,8505803.1862
2020-06-17,9527.5,9561.5,9232.5,9456.0,7789872.71635
2020-06-18,9456.0,9478.5,9271.0,9377.0,5531720.06225
2020-06-19,9377.0,9430.0,9231.5,9299.5,6717822.3703
2020-06-20,9299.5,9394.0,9165.0,9358.5,3707865.5819
2020-06-21,9358.5,9421.5,9271.0,9283.0,2804578.38145
2020-06-22,9283.0,9791.0,9264.0,9688.5,5814048.61675
2020-06-23,9688.5,9721.0,9574.0,9621.5,4934409.71015
2020-06-24,9621.5,9666.5,9038.5,9281.5,9206705.68735
2020-06-25,9281.5,9335.5,8989.5,9239.5,12119206.69635
